bodyId_post,class,celltypePredictedNt,predictedNtProb,hemilineage,modality,size,type_post,downstream,upstream,description
11959,descending neuron,gaba,0.9039970636367798,NA,chemosensory_unknown,4375046907,DNg98,38669,1916,-
12305,ascending neuron,acetylcholine,0.9484850168228149,TBD,tactile_unknown,1900963347,ANXXX092,8294,5702,crosses aV
12305,ascending neuron,acetylcholine,0.9484850168228149,TBD,tactile_unknown,1900963347,ANXXX092,8294,5702,crosses aV
12370,ascending neuron,acetylcholine,0.9306982159614563,08B,mixed,1874538465,AN08B023,8755,5317,grouped with AI
12493,intrinsic neuron,acetylcholine,0.9486090540885925,TBD,-,1756733063,INXXX104,7632,2661,-
12556,intrinsic neuron,acetylcholine,0.9134504795074463,01A,chemosensory_unknown,1657676157,IN01A045,10871,3842,aV
12556,intrinsic neuron,acetylcholine,0.9134504795074463,01A,chemosensory_unknown,1657676157,IN01A045,10871,3842,aV
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13516,intrinsic neuron,gaba,0.7420854568481445,00A,chemosensory_unknown,1684722581,IN00A024,8052,2759,-
13623,intrinsic neuron,gaba,0.35319867730140686,00A,-,1424633740,IN00A017,4278,2730,aV; may be midline rather than LHS
13709,intrinsic neuron,acetylcholine,0.8799465298652649,12A,-,855153121,IN12A048,3489,1399,-
13709,intrinsic neuron,acetylcholine,0.8799465298652649,12A,-,855153121,IN12A048,3489,1399,-
13912,intrinsic neuron,acetylcholine,0.9242687821388245,01A,tactile_unknown,994672508,IN01A048,6665,4740,-
13912,intrinsic neuron,acetylcholine,0.9242687821388245,01A,tactile_unknown,994672508,IN01A048,6665,4740,-
14040,intrinsic neuron,acetylcholine,0.9418187737464905,01A,chemosensory_unknown,574242363,IN01A061,2547,3272,aV mostly contra
14087,intrinsic neuron,acetylcholine,0.93626868724823,TBD,tactile_unknown,668929070,INXXX331,3277,1252,-
14115,ascending neuron,gaba,0.9236704707145691,05B,-,1256172473,AN05B040,3890,3633,5B in T1 RHS; 1st pass ECM
14703,intrinsic neuron,acetylcholine,0.9558045864105225,01A,tactile_unknown,1099547437,IN01A048,6802,4328,aV
14703,intrinsic neuron,acetylcholine,0.9558045864105225,01A,tactile_unknown,1099547437,IN01A048,6802,4328,aV
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
15017,intrinsic neuron,acetylcholine,0.9118484258651733,TBD,mixed,1059795669,INXXX224,5177,1724,crosses in aV
15017,intrinsic neuron,acetylcholine,0.9118484258651733,TBD,mixed,1059795669,INXXX224,5177,1724,crosses in aV
15017,intrinsic neuron,acetylcholine,0.9118484258651733,TBD,mixed,1059795669,INXXX224,5177,1724,crosses in aV
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15920,ascending neuron,acetylcholine,0.8605040311813354,09B,chemosensory_unknown,900485673,AN09B018,1464,2459,-
16071,intrinsic neuron,acetylcholine,0.9306089282035828,01A,chemosensory_unknown,630840975,IN01A061,2907,3765,"aV, mainly contra"
16414,ascending neuron,gaba,0.9205878376960754,05B,-,900388869,AN05B046,3078,3135,5B in T1 RHS; 1st pass ECM
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16577,intrinsic neuron,gaba,0.837509036064148,05B,mixed,917329218,IN05B028,3292,4140,-
16577,intrinsic neuron,gaba,0.837509036064148,05B,mixed,917329218,IN05B028,3292,4140,-
16699,intrinsic neuron,glutamate,0.38313859701156616,TBD,-,1024082146,INXXX294,539,3247,-
16825,intrinsic neuron,gaba,0.4790058434009552,00A,-,1054597913,IN00A017,4626,2279,may be midline rather than RHS
16840,intrinsic neuron,acetylcholine,0.7995721101760864,04B,-,821676320,IN04B100,3603,1333,-
17168,intrinsic neuron,acetylcholine,0.9045841097831726,03A,-,772312387,IN03A052,3117,1616,3A in T2 LHS
17201,intrinsic neuron,acetylcholine,0.9299829006195068,12A,-,781882510,IN12A039,3620,1090,-
17460,intrinsic neuron,gaba,0.8187111616134644,TBD,unknown,914370652,INXXX253,3971,4850,-
17509,intrinsic neuron,acetylcholine,0.9092310070991516,03A,-,718034141,IN03A055,4761,1735,3A in T3 LHS
17521,intrinsic neuron,acetylcholine,0.9281156659126282,03A,-,942640539,IN03A052,3101,1480,3A in T2 LHS
17733,ascending neuron,gaba,0.883237898349762,05B,proprioceptive_tactile,743873684,AN05B058,2410,2378,5B in T1 LHS; 1st pass ECM
18229,intrinsic neuron,acetylcholine,0.9477362036705017,01A,chemosensory_unknown,686523994,IN01A059,3226,4460,aV
18660,intrinsic neuron,gaba,0.8622843623161316,05B,mixed,750761669,IN05B028,2424,3317,was: A4
18706,intrinsic neuron,acetylcholine,0.9096922278404236,01A,chemosensory_unknown,646886107,IN01A061,3038,3653,"aV, mainly contra"
18706,intrinsic neuron,acetylcholine,0.9096922278404236,01A,chemosensory_unknown,646886107,IN01A061,3038,3653,"aV, mainly contra"
19989,intrinsic neuron,acetylcholine,0.6719168424606323,01A,chemosensory_unknown,592604505,IN01A045,2593,2109,ant aV
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20394,intrinsic neuron,gaba,0.840580403804779,TBD,tactile_unknown,553221735,INXXX429,2338,2742,-
20669,intrinsic neuron,acetylcholine,0.8574352860450745,03A,-,527714949,IN03A082,2690,1492,3A in T3 LHS
20669,intrinsic neuron,acetylcholine,0.8574352860450745,03A,-,527714949,IN03A082,2690,1492,3A in T3 LHS
20859,intrinsic neuron,gaba,0.8508782386779785,06A,-,505160620,IN06A109,2156,1311,-
21008,intrinsic neuron,glutamate,0.8320077657699585,02A,chemosensory_unknown,503360264,IN02A044,1721,933,aV
21008,intrinsic neuron,glutamate,0.8320077657699585,02A,chemosensory_unknown,503360264,IN02A044,1721,933,aV
21543,intrinsic neuron,gaba,0.9028591513633728,TBD,-,484240173,INXXX341,2008,1039,-
21543,intrinsic neuron,gaba,0.9028591513633728,TBD,-,484240173,INXXX341,2008,1039,-
21773,sensory neuron,acetylcholine,0.7911351323127747,-,chemosensory,502007823,SNch01,3716,556,-
21773,sensory neuron,acetylcholine,0.7911351323127747,-,chemosensory,502007823,SNch01,3716,556,-
21919,sensory neuron,acetylcholine,0.6984492540359497,-,unknown,454365336,SNxx29,5785,631,-
22045,sensory neuron,acetylcholine,0.7875754833221436,-,chemosensory,484698028,SNch01,3001,491,-
22055,intrinsic neuron,glutamate,0.7116155028343201,02A,chemosensory_unknown,459474454,IN02A044,1915,1028,Runs with 2A in A3 - ant aV
22090,sensory neuron,acetylcholine,0.8019856214523315,-,chemosensory,483269677,SNch01,3370,576,-
22090,sensory neuron,acetylcholine,0.8019856214523315,-,chemosensory,483269677,SNch01,3370,576,-
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23532,sensory neuron,acetylcholine,0.7432100772857666,-,chemosensory,384590231,SNch01,2982,594,-
23532,sensory neuron,acetylcholine,0.7432100772857666,-,chemosensory,384590231,SNch01,2982,594,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23851,intrinsic neuron,acetylcholine,0.9146054983139038,23B,mixed,462436304,IN23B058,1879,2087,23B in T3 LHS
24180,sensory neuron,acetylcholine,0.8273647427558899,-,chemosensory,359128096,SNch01,2709,281,-
24407,intrinsic neuron,acetylcholine,0.9149786233901978,23B,mixed,484484268,IN23B058,1691,1986,23B in T3 LHS
24407,intrinsic neuron,acetylcholine,0.9149786233901978,23B,mixed,484484268,IN23B058,1691,1986,23B in T3 LHS
25636,sensory neuron,acetylcholine,0.8279973864555359,-,chemosensory,387969901,SNch01,2563,259,-
26160,intrinsic neuron,acetylcholine,0.8660880327224731,23B,mixed,463382776,IN23B060,1826,1889,23B? in T3 LHS; was group 22936
26160,intrinsic neuron,acetylcholine,0.8660880327224731,23B,mixed,463382776,IN23B060,1826,1889,23B? in T3 LHS; was group 22936
28513,intrinsic neuron,gaba,0.8321582078933716,00A,chemosensory_unknown,704040014,IN00A033,3983,1272,-
35994,TBD,unclear,0.943977952003479,-,-,110293133,unknown,955,191,large fragment but hard to join up
102675,intrinsic neuron,glutamate,0.875190019607544,14A,-,680153071,IN14A020,4315,1244,pred glut; post aV
102675,intrinsic neuron,glutamate,0.875190019607544,14A,-,680153071,IN14A020,4315,1244,pred glut; post aV
102954,intrinsic neuron,gaba,0.7294274568557739,TBD,-,773228041,INXXX287,3532,2707,-
153042,intrinsic neuron,gaba,0.8814340233802795,TBD,tactile_unknown,554138099,INXXX429,2293,2522,-
153820,intrinsic neuron,acetylcholine,0.8809334635734558,23B,mixed,569015232,IN23B060,2327,2880,-
154741,sensory neuron,acetylcholine,0.7745424509048462,-,chemosensory,462272719,SNch01,3464,537,-
154741,sensory neuron,acetylcholine,0.7745424509048462,-,chemosensory,462272719,SNch01,3464,537,-
154889,intrinsic neuron,acetylcholine,0.8826642632484436,23B,mixed,408423178,IN23B060,1858,1629,23B in T3 LHS
154889,intrinsic neuron,acetylcholine,0.8826642632484436,23B,mixed,408423178,IN23B060,1858,1629,23B in T3 LHS
163802,sensory neuron,acetylcholine,0.7931068539619446,-,chemosensory,369568061,SNch01,2616,355,-
164552,intrinsic neuron,acetylcholine,0.8630427718162537,TBD,unknown,2204796512,INXXX100,8887,11748,-
164570,intrinsic neuron,glutamate,0.6981445550918579,02A,chemosensory_unknown,458541493,IN02A044,1759,1004,aV; Runs with 2A in A3
177843,intrinsic neuron,acetylcholine,0.9384289979934692,09B,tactile_unknown,1933225328,IN09B014,9373,10292,-
10149,ascending neuron,acetylcholine,0.8532553911209106,TBD,tactile_unknown,3745362043,ANXXX027,7647,16777,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10577,ascending neuron,acetylcholine,0.7198205590248108,TBD,tactile_unknown,3756959412,ANXXX027,5391,14941,-
10878,ascending neuron,acetylcholine,0.9370914101600647,TBD,mixed,2483657766,ANXXX055,10012,8567,-
11358,ascending neuron,acetylcholine,0.6811413168907166,05B,proprioceptive_tactile,2514377091,AN05B096,6279,4149,5B in T3 RHS; ECM
11358,ascending neuron,acetylcholine,0.6811413168907166,05B,proprioceptive_tactile,2514377091,AN05B096,6279,4149,5B in T3 RHS; ECM
11387,ascending neuron,gaba,0.7646703124046326,05B,tactile_unknown,3358898090,AN05B009,17610,14636,cluster 11387; same neuromere as group 19868
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11695,intrinsic neuron,acetylcholine,0.852316677570343,TBD,unknown,2225303836,INXXX100,9460,12170,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11789,ascending neuron,acetylcholine,0.9197999238967896,05B,-,2299171807,AN05B097,4960,2134,-
11789,ascending neuron,acetylcholine,0.9197999238967896,05B,-,2299171807,AN05B097,4960,2134,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11821,ascending neuron,acetylcholine,0.9553871154785156,17A,tactile_unknown,2444545811,AN17A018,8582,7078,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11895,ascending neuron,acetylcholine,0.9207219481468201,05B,-,2328625874,AN05B097,6199,2381,-
11992,intrinsic neuron,acetylcholine,0.9163490533828735,TBD,-,2130877759,INXXX073,13304,3466,crosses aV
11996,intrinsic neuron,acetylcholine,0.9334515929222107,09B,tactile_unknown,2025013003,IN09B014,10300,11207,9B? in T3 LHS
12370,ascending neuron,acetylcholine,0.9306982159614563,08B,mixed,1874538465,AN08B023,8755,5317,grouped with AI
12556,intrinsic neuron,acetylcholine,0.9134504795074463,01A,chemosensory_unknown,1657676157,IN01A045,10871,3842,aV
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12878,intrinsic neuron,acetylcholine,0.9029276371002197,01A,chemosensory_unknown,1647416021,IN01A045,10496,3140,aV
12878,intrinsic neuron,acetylcholine,0.9029276371002197,01A,chemosensory_unknown,1647416021,IN01A045,10496,3140,aV
12985,ascending neuron,acetylcholine,0.8129898309707642,05B,-,1944297282,AN05B099,4177,11218,-
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13251,intrinsic neuron,gaba,0.8738227486610413,05B,tactile_unknown,1811707708,IN05B036,6736,6430,5B in T2 LHS
13842,intrinsic neuron,acetylcholine,0.927803635597229,01A,mixed,1272647935,IN01A031,5457,4790,"aV, contra only"
13842,intrinsic neuron,acetylcholine,0.927803635597229,01A,mixed,1272647935,IN01A031,5457,4790,"aV, contra only"
14115,ascending neuron,gaba,0.9236704707145691,05B,-,1256172473,AN05B040,3890,3633,5B in T1 RHS; 1st pass ECM
14618,intrinsic neuron,acetylcholine,0.9075103998184204,03A,-,812645253,IN03A055,4686,1652,3A in T3 LHS
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15352,intrinsic neuron,gaba,0.8932679295539856,05B,mixed,928144001,IN05B028,2672,4085,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15450,ascending neuron,acetylcholine,0.7366201877593994,09B,unknown,991090219,AN09B037,479,2011,-
15645,intrinsic neuron,acetylcholine,0.9223254323005676,01A,chemosensory_unknown,969758911,IN01A045,6229,2453,ant aV
15760,intrinsic neuron,gaba,0.7734110355377197,00A,chemosensory_unknown,617566132,IN00A033,3143,1404,could be midline
15920,ascending neuron,acetylcholine,0.8605040311813354,09B,chemosensory_unknown,900485673,AN09B018,1464,2459,-
16013,intrinsic neuron,acetylcholine,0.8350123763084412,12A,-,749229800,IN12A039,3237,985,-
16071,intrinsic neuron,acetylcholine,0.9306089282035828,01A,chemosensory_unknown,630840975,IN01A061,2907,3765,"aV, mainly contra"
16181,ascending neuron,acetylcholine,0.8568053841590881,17A,tactile,892720125,AN17A068,2715,1840,1A? in T1 RHS; 1st pass ECM
16505,intrinsic neuron,acetylcholine,0.8486608862876892,01A,mixed,990882779,IN01A031,5763,4574,"aV, contra only"
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16577,intrinsic neuron,gaba,0.837509036064148,05B,mixed,917329218,IN05B028,3292,4140,-
16736,intrinsic neuron,acetylcholine,0.9423402547836304,01A,chemosensory_unknown,687908496,IN01A059,3114,4252,aV
16736,intrinsic neuron,acetylcholine,0.9423402547836304,01A,chemosensory_unknown,687908496,IN01A059,3114,4252,aV
16754,intrinsic neuron,gaba,0.8598071932792664,TBD,-,828787297,INXXX276,2234,1449,-
16825,intrinsic neuron,gaba,0.4790058434009552,00A,-,1054597913,IN00A017,4626,2279,may be midline rather than RHS
16975,intrinsic neuron,acetylcholine,0.9333164095878601,03A,-,750921640,IN03A055,3300,1321,3A in T3 RHS
16975,intrinsic neuron,acetylcholine,0.9333164095878601,03A,-,750921640,IN03A055,3300,1321,3A in T3 RHS
17201,intrinsic neuron,acetylcholine,0.9299829006195068,12A,-,781882510,IN12A039,3620,1090,-
17223,intrinsic neuron,acetylcholine,0.9315506219863892,03A,-,771127929,IN03A055,4295,1490,3A in T3 RHS
17381,intrinsic neuron,acetylcholine,0.9477783441543579,03A,-,779795908,IN03A052,3157,1587,3A in T2 RHS
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17733,ascending neuron,gaba,0.883237898349762,05B,proprioceptive_tactile,743873684,AN05B058,2410,2378,5B in T1 LHS; 1st pass ECM
18229,intrinsic neuron,acetylcholine,0.9477362036705017,01A,chemosensory_unknown,686523994,IN01A059,3226,4460,aV
18660,intrinsic neuron,gaba,0.8622843623161316,05B,mixed,750761669,IN05B028,2424,3317,was: A4
18727,intrinsic neuron,acetylcholine,0.8811330795288086,TBD,-,624106012,INXXX365,2427,1857,-
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19989,intrinsic neuron,acetylcholine,0.6719168424606323,01A,chemosensory_unknown,592604505,IN01A045,2593,2109,ant aV
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20240,sensory neuron,acetylcholine,0.7210513353347778,-,unknown,566489384,SNxx29,4447,594,unusual
